"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_indicator.label","note_source.label"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2016",8.949,,,"Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2016",8.511,,,"Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2016",15.954,,,"Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2016",2.932,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2016",9.501,,,"Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2016",12.047,,,"Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2016",11.342,,,"Repository: ILO-STATISTICS - Micro data processing"
"Timor-Leste","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2016",1.864,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2019",26.052,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2019",44.368,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2019",1.766,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2019",33.026,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2019",54.67,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2019",18.585,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2019",32.679,,,"Repository: ILO-STATISTICS - Micro data processing"
"Tonga","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2019",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2022",6.021,,,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2022",10.743,,,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2022",1.54,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2022",7.036,,,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2022",11.793,,,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2022",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2022",4.988,,,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2022",9.638,,,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2022",0.55,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2011",0.783,,,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2011",0.858,,,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2011",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2011",0.856,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2011",0.859,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2011",0.589,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2011",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2011",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2011",0.701,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2011",1.143,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Trinidad and Tobago","HS - Multiple Indicator Cluster Survey, UNICEF","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2011",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2020",30.005,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2020",36.422,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2020",27.608,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2020",12.431,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2020",33.172,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2020",39.353,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2020",31.765,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2020",15.34,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2020",26.719,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2020",33.384,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2020",23.352,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2020",9.349,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2014",24.813,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2014",23.803,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2014",33.344,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2014",16.416,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2014",25.628,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2014",24.01,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2014",34.149,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2014",19.17,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2014",23.947,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2014",23.588,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2014",32.455,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Tanzania, United Republic of","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2014",13.446,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2021",40.788,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2021",55.755,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2021",31.403,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2021",8.479,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2021",40.924,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2021",56.038,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2021",29.773,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2021",8.9,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2021",40.651,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2021",55.459,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2021",32.976,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2021",8.062,,,"Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2012",16.028,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2012",16.494,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2012",22.485,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2012",6.132,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2012",14.931,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2012",15.132,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2012",21.555,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2012",6.256,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2012",17.128,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2012",17.866,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2012",23.353,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Uganda","LFS - National Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2012",5.997,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2015",4.047,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2015",6.263,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2015",2.602,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2015",4.677,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2015",7.368,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2015",2.562,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2015",3.383,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2015",5.093,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2015",2.645,,,"Repository: ILO-STATISTICS - Micro data processing"
"Ukraine","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2015",,"Unreliable",,"Repository: ILO-STATISTICS - Micro data processing"
"Viet Nam","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2018",3.451,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-11","2018",1.603,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 12-14","2018",5.313,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): 15-17","2018",6.842,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-17","2018",3.688,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): '5-11","2018",1.575,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 12-14","2018",4.848,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Male","Age (Child labour bands): 15-17","2018",8.603,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-17","2018",3.193,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): '5-11","2018",1.634,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 12-14","2018",5.814,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Viet Nam","CLS - National Child Labour Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Female","Age (Child labour bands): 15-17","2018",4.919,,,"Repository: ILO-STATISTICS - Micro data processing | Employment definition: Excluding own-use production workers"
"Samoa","LFS - Labour Force Survey","SDG indicator 8.7.1 - Proportion of children engaged in economic activity and household chores","Sex: Total","Age (Child labour bands): '5-17","2022",7.147,"Break in series","Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
