Country,Sex,Value,Time
South-Eastern Asia, Female,20.159,2022
South-Eastern Asia, Male,15.161,2021
South-Eastern Asia, Female,21.58,2021
South-Eastern Asia, Male,15.018,2020
South-Eastern Asia, Female,22.804,2020
South-Eastern Asia, Male,13.006,2019
South-Eastern Asia, Female,22.101,2019
South-Eastern Asia, Male,12.932,2018
South-Eastern Asia, Female,22.717,2018
South-Eastern Asia, Male,13.267,2017
South-Eastern Asia, Female,23.762,2017
South-Eastern Asia, Male,13.559,2016
South-Eastern Asia, Female,24.383,2016
South-Eastern Asia, Male,13.973,2015
South-Eastern Asia, Female,24.411,2015
South-Eastern Asia, Male,13.334,2014
South-Eastern Asia, Female,24.612,2014
South-Eastern Asia, Male,13.563,2013
South-Eastern Asia, Female,25.364,2013
South-Eastern Asia, Male,13.1,2012
South-Eastern Asia, Female,25.451,2012
South-Eastern Asia, Male,13.928,2011
South-Eastern Asia, Female,26.021,2011
South-Eastern Asia, Male,14.328,2010
South-Eastern Asia, Female,26.392,2010
South-Eastern Asia, Male,14.758,2009
South-Eastern Asia, Female,27.331,2009
South-Eastern Asia, Male,14.818,2008
South-Eastern Asia, Female,27.391,2008
South-Eastern Asia, Male,15.549,2007
South-Eastern Asia, Female,27.992,2007
South-Eastern Asia, Male,15.755,2006
South-Eastern Asia, Female,28.18,2006
South-Eastern Asia, Male,16.28,2005
South-Eastern Asia, Female,28.665,2005
Pacific Islands, Male,14.521,2026
Pacific Islands, Female,17.371,2026
Pacific Islands, Male,14.489,2025
Pacific Islands, Female,17.334,2025
Pacific Islands, Male,14.455,2024
Pacific Islands, Female,17.296,2024
Pacific Islands, Male,14.416,2023
Pacific Islands, Female,17.25,2023
Pacific Islands, Male,14.332,2022
Pacific Islands, Female,17.091,2022
Pacific Islands, Male,14.958,2021
Pacific Islands, Female,17.519,2021
Pacific Islands, Male,15.829,2020
Pacific Islands, Female,18.7,2020
Pacific Islands, Male,14.772,2019
Pacific Islands, Female,17.755,2019
Pacific Islands, Male,15.197,2018
Pacific Islands, Female,18.218,2018
Pacific Islands, Male,15.169,2017
Pacific Islands, Female,18.138,2017
Pacific Islands, Male,15.127,2016
Pacific Islands, Female,18.314,2016
Pacific Islands, Male,15.722,2015
Pacific Islands, Female,19.057,2015
Pacific Islands, Male,16.037,2014
Pacific Islands, Female,19.375,2014
Pacific Islands, Male,16.523,2013
Pacific Islands, Female,20.381,2013
Pacific Islands, Male,16.436,2012
Pacific Islands, Female,19.863,2012
Pacific Islands, Male,16.594,2011
Pacific Islands, Female,20.578,2011
Pacific Islands, Male,17.151,2010
Pacific Islands, Female,20.811,2010
Pacific Islands, Male,16.669,2009
Pacific Islands, Female,21.108,2009
Pacific Islands, Male,15.111,2008
Pacific Islands, Female,19.966,2008
Pacific Islands, Male,14.953,2007
Pacific Islands, Female,19.936,2007
Pacific Islands, Male,15.089,2006
Pacific Islands, Female,19.79,2006
Pacific Islands, Male,14.952,2005
Pacific Islands, Female,20.024,2005
Southern Asia, Male,11.514,2026
Southern Asia, Female,42.915,2026
Southern Asia, Male,11.514,2025
Southern Asia, Female,42.748,2025
Southern Asia, Male,11.518,2024
Southern Asia, Female,42.585,2024
Southern Asia, Male,11.526,2023
Southern Asia, Female,42.433,2023
Southern Asia, Male,12.192,2022
Southern Asia, Female,44.976,2022
Southern Asia, Male,14.173,2021
Southern Asia, Female,46.07,2021
Southern Asia, Male,16.98,2020
Southern Asia, Female,47.387,2020
Southern Asia, Male,13.742,2019
Southern Asia, Female,46.161,2019
Southern Asia, Male,13.979,2018
Southern Asia, Female,46.936,2018
Southern Asia, Male,13.089,2017
Southern Asia, Female,46.989,2017
Southern Asia, Male,12.278,2016
Southern Asia, Female,47.362,2016
Southern Asia, Male,11.617,2015
Southern Asia, Female,47.5,2015
Southern Asia, Male,11.085,2014
Southern Asia, Female,47.781,2014
Southern Asia, Male,10.577,2013
Southern Asia, Female,47.897,2013
Southern Asia, Male,10.126,2012
Southern Asia, Female,47.853,2012
Southern Asia, Male,10.252,2011
Southern Asia, Female,48.801,2011
Southern Asia, Male,10.878,2010
Southern Asia, Female,49.875,2010
Southern Asia, Male,10.931,2009
Southern Asia, Female,50.675,2009
Southern Asia, Male,10.781,2008
Southern Asia, Female,51.451,2008
Southern Asia, Male,10.651,2007
Southern Asia, Female,52.378,2007
Southern Asia, Male,10.676,2006
Southern Asia, Female,53.062,2006
Southern Asia, Male,10.502,2005
Southern Asia, Female,53.052,2005
Southern Asia: Lower-middle income, Male,11.071,2026
Southern Asia: Lower-middle income, Female,41.869,2026
Southern Asia: Lower-middle income, Male,11.072,2025
Southern Asia: Lower-middle income, Female,41.721,2025
Southern Asia: Lower-middle income, Male,11.075,2024
Southern Asia: Lower-middle income, Female,41.576,2024
Southern Asia: Lower-middle income, Male,11.084,2023
Southern Asia: Lower-middle income, Female,41.442,2023
Southern Asia: Lower-middle income, Male,11.771,2022
Southern Asia: Lower-middle income, Female,44.059,2022
Southern Asia: Lower-middle income, Male,13.746,2021
Southern Asia: Lower-middle income, Female,45.391,2021
Southern Asia: Lower-middle income, Male,16.609,2020
Southern Asia: Lower-middle income, Female,46.716,2020
Southern Asia: Lower-middle income, Male,13.634,2019
Southern Asia: Lower-middle income, Female,45.656,2019
Southern Asia: Lower-middle income, Male,13.873,2018
Southern Asia: Lower-middle income, Female,46.46,2018
Southern Asia: Lower-middle income, Male,12.962,2017
Southern Asia: Lower-middle income, Female,46.528,2017
Southern Asia: Lower-middle income, Male,12.151,2016
Southern Asia: Lower-middle income, Female,46.928,2016
Southern Asia: Lower-middle income, Male,11.495,2015
Southern Asia: Lower-middle income, Female,47.087,2015
Southern Asia: Lower-middle income, Male,10.973,2014
Southern Asia: Lower-middle income, Female,47.394,2014
Southern Asia: Lower-middle income, Male,10.456,2013
Southern Asia: Lower-middle income, Female,47.525,2013
Southern Asia: Lower-middle income, Male,9.997,2012
Southern Asia: Lower-middle income, Female,47.493,2012
Southern Asia: Lower-middle income, Male,10.126,2011
Southern Asia: Lower-middle income, Female,48.473,2011
Southern Asia: Lower-middle income, Male,10.767,2010
Southern Asia: Lower-middle income, Female,49.58,2010
Southern Asia: Lower-middle income, Male,10.824,2009
Southern Asia: Lower-middle income, Female,50.403,2009
Southern Asia: Lower-middle income, Male,10.674,2008
Southern Asia: Lower-middle income, Female,51.202,2008
Southern Asia: Lower-middle income, Male,10.545,2007
Southern Asia: Lower-middle income, Female,52.151,2007
Southern Asia: Lower-middle income, Male,10.572,2006
Southern Asia: Lower-middle income, Female,52.849,2006
Southern Asia: Lower-middle income, Male,10.399,2005
Southern Asia: Lower-middle income, Female,52.845,2005
Europe and Central Asia, Male,11.296,2026
Europe and Central Asia, Female,14.812,2026
Europe and Central Asia, Male,11.31,2025
Europe and Central Asia, Female,14.818,2025
Europe and Central Asia, Male,11.325,2024
Europe and Central Asia, Female,14.825,2024
Europe and Central Asia, Male,11.345,2023
Europe and Central Asia, Female,14.848,2023
Europe and Central Asia, Male,11.598,2022
Europe and Central Asia, Female,15.59,2022
Europe and Central Asia, Male,12.468,2021
Europe and Central Asia, Female,16.146,2021
Europe and Central Asia, Male,13.286,2020
Europe and Central Asia, Female,17.106,2020
Europe and Central Asia, Male,12.055,2019
Europe and Central Asia, Female,16.286,2019
Europe and Central Asia, Male,12.004,2018
Europe and Central Asia, Female,16.726,2018
Europe and Central Asia, Male,12.317,2017
Europe and Central Asia, Female,17.021,2017
Europe and Central Asia, Male,12.73,2016
Europe and Central Asia, Female,17.419,2016
Europe and Central Asia, Male,12.95,2015
Europe and Central Asia, Female,17.622,2015
Europe and Central Asia, Male,13.425,2014
Europe and Central Asia, Female,18.283,2014
Europe and Central Asia, Male,13.72,2013
Europe and Central Asia, Female,18.529,2013
Europe and Central Asia, Male,13.916,2012
Europe and Central Asia, Female,18.877,2012
Europe and Central Asia, Male,13.923,2011
Europe and Central Asia, Female,19.163,2011
Europe and Central Asia, Male,14.102,2010
Europe and Central Asia, Female,20.015,2010
Europe and Central Asia, Male,14.431,2009
Europe and Central Asia, Female,20.281,2009
Europe and Central Asia, Male,12.983,2008
Europe and Central Asia, Female,19.916,2008
Europe and Central Asia, Male,13.414,2007
Europe and Central Asia, Female,20.419,2007
Europe and Central Asia, Male,13.917,2006
Europe and Central Asia, Female,21.285,2006
Europe and Central Asia, Male,14.789,2005
Europe and Central Asia, Female,22.081,2005
Europe and Central Asia: Lower-middle income, Male,13.496,2026
Europe and Central Asia: Lower-middle income, Female,25.031,2026
Europe and Central Asia: Lower-middle income, Male,13.467,2025
Europe and Central Asia: Lower-middle income, Female,25.051,2025
Europe and Central Asia: Lower-middle income, Male,13.44,2024
Europe and Central Asia: Lower-middle income, Female,25.137,2024
Europe and Central Asia: Lower-middle income, Male,13.43,2023
Europe and Central Asia: Lower-middle income, Female,25.226,2023
Europe and Central Asia: Lower-middle income, Male,13.575,2022
Europe and Central Asia: Lower-middle income, Female,25.608,2022
Europe and Central Asia: Lower-middle income, Male,14.245,2021
Europe and Central Asia: Lower-middle income, Female,25.73,2021
Europe and Central Asia: Lower-middle income, Male,14.595,2020
Europe and Central Asia: Lower-middle income, Female,26.426,2020
Europe and Central Asia: Lower-middle income, Male,13.763,2019
Europe and Central Asia: Lower-middle income, Female,25.427,2019
Europe and Central Asia: Lower-middle income, Male,14.567,2018
Europe and Central Asia: Lower-middle income, Female,26.282,2018
Europe and Central Asia: Lower-middle income, Male,15.694,2017
Europe and Central Asia: Lower-middle income, Female,26.69,2017
Europe and Central Asia: Lower-middle income, Male,16.739,2016
Europe and Central Asia: Lower-middle income, Female,27.334,2016
Europe and Central Asia: Lower-middle income, Male,17.079,2015
Europe and Central Asia: Lower-middle income, Female,27.547,2015
Europe and Central Asia: Lower-middle income, Male,17.838,2014
Europe and Central Asia: Lower-middle income, Female,29.191,2014
Europe and Central Asia: Lower-middle income, Male,17.626,2013
Europe and Central Asia: Lower-middle income, Female,28.924,2013
Europe and Central Asia: Lower-middle income, Male,17.545,2012
Europe and Central Asia: Lower-middle income, Female,28.848,2012
Europe and Central Asia: Lower-middle income, Male,17.693,2011
Europe and Central Asia: Lower-middle income, Female,28.934,2011
Europe and Central Asia: Lower-middle income, Male,18.137,2010
Europe and Central Asia: Lower-middle income, Female,29.471,2010
Europe and Central Asia: Lower-middle income, Male,18.712,2009
Europe and Central Asia: Lower-middle income, Female,29.495,2009
Europe and Central Asia: Lower-middle income, Male,17.255,2008
Europe and Central Asia: Lower-middle income, Female,28.988,2008
Europe and Central Asia: Lower-middle income, Male,17.239,2007
Europe and Central Asia: Lower-middle income, Female,28.991,2007
Europe and Central Asia: Lower-middle income, Male,17.879,2006
Europe and Central Asia: Lower-middle income, Female,29.765,2006
Europe and Central Asia: Lower-middle income, Male,18.551,2005
Europe and Central Asia: Lower-middle income, Female,30.319,2005
Europe and Central Asia: Upper-middle income, Male,12.115,2026
Europe and Central Asia: Upper-middle income, Female,19.038,2026
Europe and Central Asia: Upper-middle income, Male,12.201,2025
Europe and Central Asia: Upper-middle income, Female,19.156,2025
Europe and Central Asia: Upper-middle income, Male,12.294,2024
Europe and Central Asia: Upper-middle income, Female,19.283,2024
Europe and Central Asia: Upper-middle income, Male,12.377,2023
Europe and Central Asia: Upper-middle income, Female,19.402,2023
Europe and Central Asia: Upper-middle income, Male,12.801,2022
Europe and Central Asia: Upper-middle income, Female,20.696,2022
Europe and Central Asia: Upper-middle income, Male,13.485,2021
Europe and Central Asia: Upper-middle income, Female,20.95,2021
Europe and Central Asia: Upper-middle income, Male,15.364,2020
Europe and Central Asia: Upper-middle income, Female,22.707,2020
Europe and Central Asia: Upper-middle income, Male,13.8,2019
Europe and Central Asia: Upper-middle income, Female,21.509,2019
Europe and Central Asia: Upper-middle income, Male,13.085,2018
Europe and Central Asia: Upper-middle income, Female,21.74,2018
Europe and Central Asia: Upper-middle income, Male,12.738,2017
Europe and Central Asia: Upper-middle income, Female,21.999,2017
Europe and Central Asia: Upper-middle income, Male,12.821,2016
Europe and Central Asia: Upper-middle income, Female,21.801,2016
Europe and Central Asia: Upper-middle income, Male,12.484,2015
Europe and Central Asia: Upper-middle income, Female,21.705,2015
Europe and Central Asia: Upper-middle income, Male,12.684,2014
Europe and Central Asia: Upper-middle income, Female,21.997,2014
Europe and Central Asia: Upper-middle income, Male,12.695,2013
Europe and Central Asia: Upper-middle income, Female,21.907,2013
Europe and Central Asia: Upper-middle income, Male,13.623,2012
Europe and Central Asia: Upper-middle income, Female,22.857,2012
Europe and Central Asia: Upper-middle income, Male,13.848,2011
Europe and Central Asia: Upper-middle income, Female,23.534,2011
Europe and Central Asia: Upper-middle income, Male,14.522,2010
Europe and Central Asia: Upper-middle income, Female,25.621,2010
Europe and Central Asia: Upper-middle income, Male,15.085,2009
Europe and Central Asia: Upper-middle income, Female,26.094,2009
Europe and Central Asia: Upper-middle income, Male,14.512,2008
Europe and Central Asia: Upper-middle income, Female,26.543,2008
Europe and Central Asia: Upper-middle income, Male,15.631,2007
Europe and Central Asia: Upper-middle income, Female,27.61,2007
Europe and Central Asia: Upper-middle income, Male,16.019,2006
Europe and Central Asia: Upper-middle income, Female,28.528,2006
Europe and Central Asia: Upper-middle income, Male,17.215,2005
Europe and Central Asia: Upper-middle income, Female,29.783,2005
Europe and Central Asia: High income, Male,10.29,2026
Europe and Central Asia: High income, Female,9.817,2026
Europe and Central Asia: High income, Male,10.284,2025
Europe and Central Asia: High income, Female,9.809,2025
Europe and Central Asia: High income, Male,10.275,2024
Europe and Central Asia: High income, Female,9.802,2024
Europe and Central Asia: High income, Male,10.273,2023
Europe and Central Asia: High income, Female,9.796,2023
Europe and Central Asia: High income, Male,10.435,2022
Europe and Central Asia: High income, Female,10.219,2022
Europe and Central Asia: High income, Male,11.457,2021
Europe and Central Asia: High income, Female,11.001,2021
Europe and Central Asia: High income, Male,11.691,2020
Europe and Central Asia: High income, Female,11.477,2020
Europe and Central Asia: High income, Male,10.581,2019
Europe and Central Asia: High income, Female,10.902,2019
Europe and Central Asia: High income, Male,10.762,2018
Europe and Central Asia: High income, Female,11.337,2018
Europe and Central Asia: High income, Male,11.309,2017
Europe and Central Asia: High income, Female,11.576,2017
Europe and Central Asia: High income, Male,11.776,2016
Europe and Central Asia: High income, Female,12.238,2016
Europe and Central Asia: High income, Male,12.311,2015
Europe and Central Asia: High income, Female,12.547,2015
Europe and Central Asia: High income, Male,12.886,2014
Europe and Central Asia: High income, Female,13.136,2014
Europe and Central Asia: High income, Male,13.487,2013
Europe and Central Asia: High income, Female,13.646,2013
Europe and Central Asia: High income, Male,13.232,2012
Europe and Central Asia: High income, Female,13.583,2012
Europe and Central Asia: High income, Male,13.038,2011
Europe and Central Asia: High income, Female,13.541,2011
Europe and Central Asia: High income, Male,12.777,2010
Europe and Central Asia: High income, Female,13.475,2010
Europe and Central Asia: High income, Male,12.86,2009
Europe and Central Asia: High income, Female,13.572,2009
Europe and Central Asia: High income, Male,10.746,2008
Europe and Central Asia: High income, Female,12.548,2008
Europe and Central Asia: High income, Male,10.753,2007
Europe and Central Asia: High income, Female,12.672,2007
Europe and Central Asia: High income, Male,11.312,2006
Europe and Central Asia: High income, Female,13.517,2006
Europe and Central Asia: High income, Male,11.997,2005
Europe and Central Asia: High income, Female,14.029,2005
"Northern, Southern and Western Europe", Male,10.417,2026
"Northern, Southern and Western Europe", Female,9.445,2026
"Northern, Southern and Western Europe", Male,10.413,2025
"Northern, Southern and Western Europe", Female,9.438,2025
"Northern, Southern and Western Europe", Male,10.407,2024
"Northern, Southern and Western Europe", Female,9.433,2024
"Northern, Southern and Western Europe", Male,10.407,2023
"Northern, Southern and Western Europe", Female,9.43,2023
"Northern, Southern and Western Europe", Male,10.555,2022
"Northern, Southern and Western Europe", Female,9.777,2022
"Northern, Southern and Western Europe", Male,11.642,2021
"Northern, Southern and Western Europe", Female,10.519,2021
"Northern, Southern and Western Europe", Male,12.278,2020
"Northern, Southern and Western Europe", Female,11.416,2020
"Northern, Southern and Western Europe", Male,11.148,2019
"Northern, Southern and Western Europe", Female,10.845,2019
"Northern, Southern and Western Europe", Male,11.475,2018
"Northern, Southern and Western Europe", Female,11.382,2018
"Northern, Southern and Western Europe", Male,12.022,2017
"Northern, Southern and Western Europe", Female,11.582,2017
"Northern, Southern and Western Europe", Male,12.362,2016
"Northern, Southern and Western Europe", Female,12.26,2016
"Northern, Southern and Western Europe", Male,12.88,2015
"Northern, Southern and Western Europe", Female,12.688,2015
"Northern, Southern and Western Europe", Male,13.358,2014
"Northern, Southern and Western Europe", Female,13.237,2014
"Northern, Southern and Western Europe", Male,13.928,2013
"Northern, Southern and Western Europe", Female,13.71,2013
"Northern, Southern and Western Europe", Male,13.712,2012
"Northern, Southern and Western Europe", Female,13.728,2012
"Northern, Southern and Western Europe", Male,13.54,2011
"Northern, Southern and Western Europe", Female,13.762,2011
"Northern, Southern and Western Europe", Male,13.386,2010
"Northern, Southern and Western Europe", Female,13.764,2010
"Northern, Southern and Western Europe", Male,13.338,2009
"Northern, Southern and Western Europe", Female,13.873,2009
"Northern, Southern and Western Europe", Male,11.229,2008
"Northern, Southern and Western Europe", Female,12.767,2008
"Northern, Southern and Western Europe", Male,11.116,2007
"Northern, Southern and Western Europe", Female,12.848,2007
"Northern, Southern and Western Europe", Male,11.369,2006
"Northern, Southern and Western Europe", Female,13.623,2006
"Northern, Southern and Western Europe", Male,12.06,2005
"Northern, Southern and Western Europe", Female,14.163,2005
"Northern, Southern and Western Europe: Upper-middle income", Male,16.69,2026
"Northern, Southern and Western Europe: Upper-middle income", Female,16.745,2026
"Northern, Southern and Western Europe: Upper-middle income", Male,16.688,2025
"Northern, Southern and Western Europe: Upper-middle income", Female,16.757,2025
"Northern, Southern and Western Europe: Upper-middle income", Male,16.696,2024
"Northern, Southern and Western Europe: Upper-middle income", Female,16.787,2024
"Northern, Southern and Western Europe: Upper-middle income", Male,16.698,2023
"Northern, Southern and Western Europe: Upper-middle income", Female,16.815,2023
"Northern, Southern and Western Europe: Upper-middle income", Male,17.004,2022
"Northern, Southern and Western Europe: Upper-middle income", Female,17.836,2022
"Northern, Southern and Western Europe: Upper-middle income", Male,18.993,2021
"Northern, Southern and Western Europe: Upper-middle income", Female,19.62,2021
"Northern, Southern and Western Europe: Upper-middle income", Male,20.379,2020
"Northern, Southern and Western Europe: Upper-middle income", Female,20.308,2020
"Northern, Southern and Western Europe: Upper-middle income", Male,19.788,2019
"Northern, Southern and Western Europe: Upper-middle income", Female,20.086,2019
"Northern, Southern and Western Europe: Upper-middle income", Male,21.016,2018
"Northern, Southern and Western Europe: Upper-middle income", Female,21.774,2018
"Northern, Southern and Western Europe: Upper-middle income", Male,21.865,2017
"Northern, Southern and Western Europe: Upper-middle income", Female,22.657,2017
"Northern, Southern and Western Europe: Upper-middle income", Male,23.086,2016
"Northern, Southern and Western Europe: Upper-middle income", Female,23.052,2016
"Northern, Southern and Western Europe: Upper-middle income", Male,24.999,2015
"Northern, Southern and Western Europe: Upper-middle income", Female,24.683,2015
"Northern, Southern and Western Europe: Upper-middle income", Male,25.428,2014
"Northern, Southern and Western Europe: Upper-middle income", Female,25.057,2014
"Northern, Southern and Western Europe: Upper-middle income", Male,24.438,2013
"Northern, Southern and Western Europe: Upper-middle income", Female,24.397,2013
"Northern, Southern and Western Europe: Upper-middle income", Male,25.113,2012
"Northern, Southern and Western Europe: Upper-middle income", Female,24.535,2012
"Northern, Southern and Western Europe: Upper-middle income", Male,25.606,2011
"Northern, Southern and Western Europe: Upper-middle income", Female,24.893,2011
"Northern, Southern and Western Europe: Upper-middle income", Male,25.065,2010
"Northern, Southern and Western Europe: Upper-middle income", Female,25.543,2010
"Northern, Southern and Western Europe: Upper-middle income", Male,24.033,2009
"Northern, Southern and Western Europe: Upper-middle income", Female,26.883,2009
"Northern, Southern and Western Europe: Upper-middle income", Male,23.469,2008
"Northern, Southern and Western Europe: Upper-middle income", Female,26.562,2008
"Northern, Southern and Western Europe: Upper-middle income", Male,26.107,2007
"Northern, Southern and Western Europe: Upper-middle income", Female,26.829,2007
"Northern, Southern and Western Europe: Upper-middle income", Male,27.932,2006
"Northern, Southern and Western Europe: Upper-middle income", Female,29.131,2006
"Northern, Southern and Western Europe: Upper-middle income", Male,28.892,2005
"Northern, Southern and Western Europe: Upper-middle income", Female,29.663,2005
"Northern, Southern and Western Europe: High income", Male,10.213,2026
"Northern, Southern and Western Europe: High income", Female,9.205,2026
"Northern, Southern and Western Europe: High income", Male,10.204,2025
"Northern, Southern and Western Europe: High income", Female,9.191,2025
"Northern, Southern and Western Europe: High income", Male,10.193,2024
"Northern, Southern and Western Europe: High income", Female,9.177,2024
"Northern, Southern and Western Europe: High income", Male,10.189,2023
"Northern, Southern and Western Europe: High income", Female,9.167,2023
"Northern, Southern and Western Europe: High income", Male,10.328,2022
"Northern, Southern and Western Europe: High income", Female,9.486,2022
"Northern, Southern and Western Europe: High income", Male,11.378,2021
"Northern, Southern and Western Europe: High income", Female,10.182,2021
"Northern, Southern and Western Europe: High income", Male,11.979,2020
"Northern, Southern and Western Europe: High income", Female,11.076,2020
"Northern, Southern and Western Europe: High income", Male,10.819,2019
"Northern, Southern and Western Europe: High income", Female,10.483,2019
"Northern, Southern and Western Europe: High income", Male,11.103,2018
"Northern, Southern and Western Europe: High income", Female,10.964,2018
"Northern, Southern and Western Europe: High income", Male,11.629,2017
"Northern, Southern and Western Europe: High income", Female,11.126,2017
"Northern, Southern and Western Europe: High income", Male,11.922,2016
"Northern, Southern and Western Europe: High income", Female,11.806,2016
"Northern, Southern and Western Europe: High income", Male,12.369,2015
"Northern, Southern and Western Europe: High income", Female,12.172,2015
"Northern, Southern and Western Europe: High income", Male,12.835,2014
"Northern, Southern and Western Europe: High income", Female,12.719,2014
"Northern, Southern and Western Europe: High income", Male,13.463,2013
"Northern, Southern and Western Europe: High income", Female,13.231,2013
"Northern, Southern and Western Europe: High income", Male,13.199,2012
"Northern, Southern and Western Europe: High income", Female,13.236,2012
"Northern, Southern and Western Europe: High income", Male,12.987,2011
"Northern, Southern and Western Europe: High income", Female,13.247,2011
"Northern, Southern and Western Europe: High income", Male,12.842,2010
"Northern, Southern and Western Europe: High income", Female,13.21,2010
"Northern, Southern and Western Europe: High income", Male,12.829,2009
"Northern, Southern and Western Europe: High income", Female,13.246,2009
"Northern, Southern and Western Europe: High income", Male,10.633,2008
"Northern, Southern and Western Europe: High income", Female,12.083,2008
"Northern, Southern and Western Europe: High income", Male,10.369,2007
"Northern, Southern and Western Europe: High income", Female,12.134,2007
"Northern, Southern and Western Europe: High income", Male,10.53,2006
"Northern, Southern and Western Europe: High income", Female,12.815,2006
"Northern, Southern and Western Europe: High income", Male,11.198,2005
"Northern, Southern and Western Europe: High income", Female,13.339,2005
Northern Europe, Male,10.994,2026
Northern Europe, Female,9.949,2026
Northern Europe, Male,11.013,2025
Northern Europe, Female,9.945,2025
Northern Europe, Male,11.038,2024
Northern Europe, Female,9.949,2024
Northern Europe, Male,11.072,2023
Northern Europe, Female,9.962,2023
Northern Europe, Male,10.491,2022
Northern Europe, Female,9.399,2022
Northern Europe, Male,10.646,2021
Northern Europe, Female,9.099,2021
Northern Europe, Male,11.637,2020
Northern Europe, Female,10.417,2020
Northern Europe, Male,10.689,2019
Northern Europe, Female,10.291,2019
Northern Europe, Male,10.203,2018
Northern Europe, Female,10.943,2018
Northern Europe, Male,10.753,2017
Northern Europe, Female,10.676,2017
Northern Europe, Male,10.985,2016
Northern Europe, Female,11.197,2016
Northern Europe, Male,10.804,2015
Northern Europe, Female,12.017,2015
Northern Europe, Male,11.581,2014
Northern Europe, Female,12.787,2014
Northern Europe, Male,12.984,2013
Northern Europe, Female,13.352,2013
Northern Europe, Male,13.557,2012
Northern Europe, Female,14.105,2012
Northern Europe, Male,13.736,2011
Northern Europe, Female,14.427,2011
Northern Europe, Male,13.578,2010
Northern Europe, Female,14.472,2010
Northern Europe, Male,13.618,2009
Northern Europe, Female,14.304,2009
Northern Europe, Male,11.065,2008
Northern Europe, Female,13.278,2008
Northern Europe, Male,10.538,2007
Northern Europe, Female,12.953,2007
Northern Europe, Male,10.741,2006
Northern Europe, Female,13.178,2006
Northern Europe, Male,10.572,2005
Northern Europe, Female,13.035,2005
Southern Europe, Male,12.117,2026
Southern Europe, Female,11.199,2026
Southern Europe, Male,12.106,2025
Southern Europe, Female,11.191,2025
Southern Europe, Male,12.096,2024
Southern Europe, Female,11.184,2024
Southern Europe, Male,12.085,2023
Southern Europe, Female,11.174,2023
Southern Europe, Male,12.804,2022
Southern Europe, Female,12.666,2022
Southern Europe, Male,15.717,2021
Southern Europe, Female,14.828,2021
Southern Europe, Male,16.563,2020
Southern Europe, Female,15.481,2020
Southern Europe, Male,15.012,2019
Southern Europe, Female,14.852,2019
Southern Europe, Male,15.937,2018
Southern Europe, Female,15.757,2018
Southern Europe, Male,16.799,2017
Southern Europe, Female,16.427,2017
Southern Europe, Male,17.668,2016
Southern Europe, Female,16.963,2016
Southern Europe, Male,19.283,2015
Southern Europe, Female,17.925,2015
Southern Europe, Male,20.214,2014
Southern Europe, Female,18.862,2014
Southern Europe, Male,20.935,2013
Southern Europe, Female,19.631,2013
Southern Europe, Male,19.771,2012
Southern Europe, Female,19.164,2012
Southern Europe, Male,19.101,2011
Southern Europe, Female,18.729,2011
Southern Europe, Male,18.514,2010
Southern Europe, Female,17.982,2010
Southern Europe, Male,17.278,2009
Southern Europe, Female,17.914,2009
Southern Europe, Male,14.729,2008
Southern Europe, Female,16.814,2008
Southern Europe, Male,13.976,2007
Southern Europe, Female,16.507,2007
Southern Europe, Male,14.531,2006
Southern Europe, Female,17.305,2006
Southern Europe, Male,15.284,2005
Southern Europe, Female,18.564,2005
Western Europe, Male,8.871,2026
Western Europe, Female,7.908,2026
Western Europe, Male,8.864,2025
Western Europe, Female,7.906,2025
Western Europe, Male,8.853,2024
Western Europe, Female,7.904,2024
Western Europe, Male,8.851,2023
Western Europe, Female,7.907,2023
Western Europe, Male,9.022,2022
Western Europe, Female,7.987,2022
Western Europe, Male,9.365,2021
Western Europe, Female,8.336,2021
Western Europe, Male,9.66,2020
Western Europe, Female,9.168,2020
Western Europe, Male,8.735,2019
Western Europe, Female,8.403,2019
Western Europe, Male,9.121,2018
Western Europe, Female,8.63,2018
Western Europe, Male,9.468,2017
Western Europe, Female,8.766,2017
Western Europe, Male,9.505,2016
Western Europe, Female,9.617,2016
Western Europe, Male,9.618,2015
Western Europe, Female,9.419,2015
Western Europe, Male,9.54,2014
Western Europe, Female,9.533,2014
Western Europe, Male,9.453,2013
Western Europe, Female,9.696,2013
Western Europe, Male,9.427,2012
Western Europe, Female,9.611,2012
Western Europe, Male,9.399,2011
Western Europe, Female,9.812,2011
Western Europe, Male,9.528,2010
Western Europe, Female,10.309,2010
Western Europe, Male,10.255,2009
Western Europe, Female,10.661,2009
Western Europe, Male,8.686,2008
Western Europe, Female,9.466,2008
Western Europe, Male,9.275,2007
Western Europe, Female,10.056,2007
Western Europe, Male,9.318,2006
Western Europe, Female,11.126,2006
Western Europe, Male,10.396,2005
Western Europe, Female,11.466,2005
Eastern Europe, Male,11.0,2026
Eastern Europe, Female,15.056,2026
Eastern Europe, Male,11.001,2025
Eastern Europe, Female,15.014,2025
Eastern Europe, Male,10.985,2024
Eastern Europe, Female,14.922,2024
Eastern Europe, Male,10.984,2023
Eastern Europe, Female,14.876,2023
Eastern Europe, Male,11.169,2022
Eastern Europe, Female,15.465,2022
Eastern Europe, Male,11.447,2021
Eastern Europe, Female,15.69,2021
Eastern Europe, Male,11.36,2020
Eastern Europe, Female,15.506,2020
Eastern Europe, Male,10.238,2019
Eastern Europe, Female,14.436,2019
Eastern Europe, Male,10.452,2018
