Country,Time, Female, Male
Mali,2016,43.422,21.881
Mali,2017,38.179,17.217
Mali,2018,36.851,14.971
Mali,2019,43.479,17.202
Mali,2020,43.316,15.21
Mali,2022,39.589,13.711
Malta,2004,13.972,10.511
Malta,2005,12.689,11.155
Malta,2006,10.941,9.759
Malta,2007,11.183,11.884
Malta,2008,9.798,6.816
Malta,2009,10.403,9.389
Malta,2010,10.923,8.223
Malta,2011,10.668,9.706
Malta,2012,11.456,10.209
Malta,2013,10.099,9.74
Malta,2014,11.866,8.773
Malta,2015,11.871,9.298
Malta,2016,10.802,6.855
Malta,2017,8.77,8.414
Malta,2018,7.899,6.901
Malta,2019,9.997,8.358
Malta,2020,8.032,11.003
Malta,2021,11.731,11.506
Malta,2022,6.269,6.097
Malta,2023,7.738,8.006
Marshall Islands,2019,46.483,39.394
Marshall Islands,2021,42.019,38.075
Mauritania,2012,52.62,23.506
Mauritania,2017,45.205,22.694
Mauritania,2019,54.847,32.026
Mauritius,2001,46.345,21.68
Mauritius,2002,41.299,19.456
Mauritius,2003,41.078,14.097
Mauritius,2004,39.495,16.924
Mauritius,2005,40.921,16.555
Mauritius,2006,31.529,13.187
Mauritius,2007,27.716,13.673
Mauritius,2008,29.695,13.118
Mauritius,2009,29.07,14.699
Mauritius,2010,27.932,15.192
Mauritius,2011,27.737,15.444
Mauritius,2012,27.096,16.187
Mauritius,2013,27.39,15.042
Mauritius,2014,26.363,15.425
Mauritius,2015,24.541,15.685
Mauritius,2016,25.61,15.091
Mauritius,2017,25.096,14.839
Mauritius,2018,23.917,17.053
Mauritius,2019,21.249,14.948
Mauritius,2021,32.513,29.923
Mauritius,2022,22.81,18.702
Mauritius,2023,20.152,14.634
Mexico,2005,33.412,8.623
Mexico,2006,32.861,8.698
Mexico,2007,32.463,8.859
Mexico,2008,33.58,9.51
Mexico,2009,33.117,10.903
Mexico,2010,32.965,11.121
Mexico,2011,32.668,10.683
Mexico,2012,32.232,9.877
Mexico,2013,31.294,9.466
Mexico,2014,31.384,9.303
Mexico,2015,30.733,8.795
Mexico,2016,30.451,8.581
Mexico,2017,29.374,8.081
Mexico,2018,28.58,8.297
Mexico,2019,27.713,8.883
Mexico,2020,29.058,11.801
Mexico,2021,26.791,10.086
Mexico,2022,25.278,9.277
Mexico,2023,24.098,8.532
Micronesia (Federated States of),2014,33.615,23.776
Mongolia,2003,20.19,19.502
Mongolia,2006,20.247,16.723
Mongolia,2008,17.917,17.761
Mongolia,2009,20.68,16.71
Mongolia,2010,19.25,16.028
Mongolia,2011,18.034,15.03
Mongolia,2012,19.38,15.849
Mongolia,2013,21.485,15.208
Mongolia,2014,19.197,15.783
Mongolia,2015,19.793,13.95
Mongolia,2016,22.345,18.684
Mongolia,2017,22.076,17.733
Mongolia,2018,21.532,16.287
Mongolia,2019,21.592,17.651
Mongolia,2020,21.716,16.763
Mongolia,2021,18.485,16.238
Mongolia,2022,17.356,13.414
Mongolia,2023,16.006,13.358
Montenegro,2011,15.578,17.007
Montenegro,2012,16.619,17.24
Montenegro,2013,16.316,19.331
Montenegro,2014,16.445,18.919
Montenegro,2015,18.276,19.976
Montenegro,2016,18.028,18.745
Montenegro,2017,17.052,16.347
Montenegro,2018,13.736,18.68
Montenegro,2019,15.772,18.804
Montenegro,2020,20.649,21.507
Montenegro,2021,16.425,24.613
Montenegro,2022,18.397,21.735
Montenegro,2023,17.717,17.533
Morocco,2014,53.911,16.567
Mozambique,2022,22.182,15.848
Myanmar,2015,25.221,11.19
Myanmar,2017,22.893,9.67
Myanmar,2018,17.893,7.266
Myanmar,2019,19.32,7.79
Myanmar,2020,20.72,8.884
Namibia,2010,37.718,30.185
Namibia,2012,35.155,26.987
Namibia,2013,36.499,27.213
Namibia,2014,33.05,27.811
Namibia,2016,38.747,28.032
Namibia,2018,34.341,29.372
Nauru,2013,51.296,22.055
Nauru,2021,48.884,33.366
Nepal,2008,24.109,21.902
Nepal,2015,,86.79
Nepal,2017,45.817,21.156
Netherlands,2000,5.805,2.715
Netherlands,2001,5.362,2.693
Netherlands,2002,4.877,2.88
Netherlands,2003,5.427,4.162
Netherlands,2004,5.065,4.654
Netherlands,2005,6.518,6.347
Netherlands,2006,5.22,5.027
Netherlands,2007,5.24,3.946
Netherlands,2008,5.08,4.121
Netherlands,2009,4.58,5.141
Netherlands,2010,4.476,4.899
Netherlands,2011,4.186,4.215
Netherlands,2012,5.36,4.722
Netherlands,2013,6.183,5.761
Netherlands,2014,6.449,5.229
Netherlands,2015,3.933,4.497
Netherlands,2016,4.675,4.516
Netherlands,2017,3.8,4.554
Netherlands,2018,3.884,4.165
Netherlands,2019,4.107,4.401
Netherlands,2020,4.113,5.213
Netherlands,2021,2.705,3.439
Netherlands,2022,3.472,3.053
Netherlands,2023,3.923,3.517
Netherlands Antilles,2009,4.71,3.98
Netherlands Antilles,2011,4.95,4.58
New Caledonia,2014,12.22,11.48
New Caledonia,2017,41.969,36.623
New Caledonia,2018,32.373,32.49
New Caledonia,2019,28.875,26.982
New Caledonia,2020,32.531,33.494
New Caledonia,2022,24.385,22.878
New Zealand,2004,14.51,7.13
New Zealand,2005,14.71,7.56
New Zealand,2006,13.56,7.92
New Zealand,2007,14.02,7.96
New Zealand,2008,13.96,8.55
New Zealand,2009,16.91,11.62
New Zealand,2010,16.14,11.19
New Zealand,2011,15.1,11.85
New Zealand,2012,16.22,11.38
New Zealand,2013,15.24,9.29
New Zealand,2014,14.0,9.41
New Zealand,2015,13.54,9.67
New Zealand,2016,13.44,11.02
New Zealand,2017,13.42,10.52
New Zealand,2018,12.74,11.39
New Zealand,2019,12.44,10.84
New Zealand,2020,13.87,12.06
New Zealand,2021,12.62,11.11
New Zealand,2022,11.93,11.21
New Zealand,2023,12.36,11.02
Nicaragua,2001,40.195,12.049
Nicaragua,2005,36.134,10.245
Nicaragua,2012,23.168,7.358
Nicaragua,2014,40.068,8.492
Niger,2011,30.567,6.267
Niger,2014,36.554,13.849
Niger,2017,77.205,56.938
Niger,2019,35.296,11.078
Niger,2022,22.036,8.749
Nigeria,2011,35.615,23.039
Nigeria,2013,33.302,23.124
Nigeria,2016,31.977,23.162
Nigeria,2019,43.493,29.948
Nigeria,2022,18.932,8.861
Nigeria,2023,14.973,8.52
Niue,2017,22.581,12.644
Niue,2022,8.0,13.83
North Macedonia,2006,36.759,32.321
North Macedonia,2007,35.319,32.07
North Macedonia,2008,33.89,28.73
North Macedonia,2009,30.336,25.673
North Macedonia,2010,27.001,25.875
North Macedonia,2011,25.704,24.961
North Macedonia,2012,24.504,25.566
North Macedonia,2013,25.309,23.377
North Macedonia,2014,26.959,24.129
North Macedonia,2015,25.01,24.809
North Macedonia,2016,25.471,24.18
North Macedonia,2017,26.62,24.142
North Macedonia,2018,25.504,23.548
North Macedonia,2019,19.72,17.683
North Macedonia,2020,19.959,19.736
North Macedonia,2021,17.829,18.764
North Macedonia,2022,18.742,18.128
North Macedonia,2023,19.596,18.689
Northern Africa,2005,47.52,18.661
Northern Africa,2006,47.477,17.805
Northern Africa,2007,46.829,17.359
Northern Africa,2008,46.845,16.853
Northern Africa,2009,46.242,16.197
Northern Africa,2010,48.241,16.155
Northern Africa,2011,45.959,17.967
Northern Africa,2012,44.61,18.112
Northern Africa,2013,42.779,17.331
Northern Africa,2014,41.664,17.746
Northern Africa,2015,41.173,19.278
Northern Africa,2016,41.351,19.464
Northern Africa,2017,41.223,19.694
Northern Africa,2018,42.028,19.503
Northern Africa,2019,43.975,18.874
Northern Africa,2020,46.421,20.392
Northern Africa,2021,45.214,19.577
Northern Africa,2022,44.275,18.62
Northern Africa,2023,44.126,18.765
Northern Africa,2024,43.954,18.634
Northern Africa,2025,43.842,18.548
Northern Africa,2026,43.756,18.486
Northern Africa: Lower-middle income,2005,46.4,17.495
Northern Africa: Lower-middle income,2006,46.394,16.5
Northern Africa: Lower-middle income,2007,45.577,15.968
Northern Africa: Lower-middle income,2008,45.587,15.358
Northern Africa: Lower-middle income,2009,45.371,15.127
Northern Africa: Lower-middle income,2010,48.473,15.042
Northern Africa: Lower-middle income,2011,46.168,17.289
Northern Africa: Lower-middle income,2012,44.181,17.252
Northern Africa: Lower-middle income,2013,41.507,15.989
Northern Africa: Lower-middle income,2014,39.619,16.16
Northern Africa: Lower-middle income,2015,38.498,17.782
Northern Africa: Lower-middle income,2016,38.197,17.658
Northern Africa: Lower-middle income,2017,37.463,17.572
Northern Africa: Lower-middle income,2018,37.929,16.91
Northern Africa: Lower-middle income,2019,39.953,15.695
Northern Africa: Lower-middle income,2020,42.395,16.9
Northern Africa: Lower-middle income,2021,40.537,15.894
Northern Africa: Lower-middle income,2022,38.78,14.994
Northern Africa: Lower-middle income,2023,38.683,14.834
Northern Africa: Lower-middle income,2024,38.641,14.81
Northern Africa: Lower-middle income,2025,38.596,14.787
Northern Africa: Lower-middle income,2026,38.542,14.764
Northern America,2005,15.076,11.279
Northern America,2006,14.608,10.401
Northern America,2007,14.193,10.45
Northern America,2008,14.272,11.759
Northern America,2009,15.349,14.539
Northern America,2010,15.332,14.856
Northern America,2011,15.129,13.523
Northern America,2012,14.642,13.103
Northern America,2013,14.985,13.552
Northern America,2014,14.347,12.522
Northern America,2015,13.295,11.795
Northern America,2016,12.766,11.475
Northern America,2017,11.761,10.434
Northern America,2018,11.566,10.555
Northern America,2019,10.975,10.178
Northern America,2020,14.435,14.105
Northern America,2021,12.516,12.023
Northern America,2022,11.603,10.971
Northern America,2023,11.344,11.145
Northern America,2024,11.377,11.155
Northern America,2025,11.41,11.165
Northern America,2026,11.441,11.175
Northern America: High income,2005,15.076,11.279
Northern America: High income,2006,14.608,10.401
Northern America: High income,2007,14.193,10.45
Northern America: High income,2008,14.272,11.759
Northern America: High income,2009,15.349,14.539
Northern America: High income,2010,15.332,14.856
Northern America: High income,2011,15.129,13.523
Northern America: High income,2012,14.642,13.103
Northern America: High income,2013,14.985,13.552
Northern America: High income,2014,14.347,12.522
Northern America: High income,2015,13.295,11.795
Northern America: High income,2016,12.766,11.475
Northern America: High income,2017,11.761,10.434
Northern America: High income,2018,11.566,10.555
Northern America: High income,2019,10.975,10.178
Northern America: High income,2020,14.435,14.105
Northern America: High income,2021,12.516,12.023
Northern America: High income,2022,11.603,10.971
Northern America: High income,2023,11.344,11.145
Northern America: High income,2024,11.377,11.155
Northern America: High income,2025,11.41,11.165
Northern America: High income,2026,11.441,11.175
Northern Europe,2005,13.035,10.572
Northern Europe,2006,13.178,10.741
Northern Europe,2007,12.953,10.538
Northern Europe,2008,13.278,11.065
Northern Europe,2009,14.304,13.618
Northern Europe,2010,14.472,13.578
Northern Europe,2011,14.427,13.736
Northern Europe,2012,14.105,13.557
Northern Europe,2013,13.352,12.984
Northern Europe,2014,12.787,11.581
Northern Europe,2015,12.017,10.804
Northern Europe,2016,11.197,10.985
Northern Europe,2017,10.676,10.753
Northern Europe,2018,10.943,10.203
Northern Europe,2019,10.291,10.689
Northern Europe,2020,10.417,11.637
Northern Europe,2021,9.099,10.646
Northern Europe,2022,9.399,10.491
Northern Europe,2023,9.962,11.072
Northern Europe,2024,9.949,11.038
Northern Europe,2025,9.945,11.013
Northern Europe,2026,9.949,10.994
"Northern, Southern and Western Europe",2005,14.163,12.06
"Northern, Southern and Western Europe",2006,13.623,11.369
"Northern, Southern and Western Europe",2007,12.848,11.116
"Northern, Southern and Western Europe",2008,12.767,11.229
"Northern, Southern and Western Europe",2009,13.873,13.338
"Northern, Southern and Western Europe",2010,13.764,13.386
"Northern, Southern and Western Europe",2011,13.762,13.54
"Northern, Southern and Western Europe",2012,13.728,13.712
"Northern, Southern and Western Europe",2013,13.71,13.928
"Northern, Southern and Western Europe",2014,13.237,13.358
"Northern, Southern and Western Europe",2015,12.688,12.88
"Northern, Southern and Western Europe",2016,12.26,12.362
"Northern, Southern and Western Europe",2017,11.582,12.022
"Northern, Southern and Western Europe",2018,11.382,11.475
"Northern, Southern and Western Europe",2019,10.845,11.148
"Northern, Southern and Western Europe",2020,11.416,12.278
"Northern, Southern and Western Europe",2021,10.519,11.642
"Northern, Southern and Western Europe",2022,9.777,10.555
"Northern, Southern and Western Europe",2023,9.43,10.407
"Northern, Southern and Western Europe",2024,9.433,10.407
"Northern, Southern and Western Europe",2025,9.438,10.413
"Northern, Southern and Western Europe",2026,9.445,10.417
"Northern, Southern and Western Europe: High income",2005,13.339,11.198
"Northern, Southern and Western Europe: High income",2006,12.815,10.53
"Northern, Southern and Western Europe: High income",2007,12.134,10.369
"Northern, Southern and Western Europe: High income",2008,12.083,10.633
"Northern, Southern and Western Europe: High income",2009,13.246,12.829
"Northern, Southern and Western Europe: High income",2010,13.21,12.842
"Northern, Southern and Western Europe: High income",2011,13.247,12.987
"Northern, Southern and Western Europe: High income",2012,13.236,13.199
"Northern, Southern and Western Europe: High income",2013,13.231,13.463
"Northern, Southern and Western Europe: High income",2014,12.719,12.835
"Northern, Southern and Western Europe: High income",2015,12.172,12.369
"Northern, Southern and Western Europe: High income",2016,11.806,11.922
"Northern, Southern and Western Europe: High income",2017,11.126,11.629
"Northern, Southern and Western Europe: High income",2018,10.964,11.103
"Northern, Southern and Western Europe: High income",2019,10.483,10.819
"Northern, Southern and Western Europe: High income",2020,11.076,11.979
"Northern, Southern and Western Europe: High income",2021,10.182,11.378
"Northern, Southern and Western Europe: High income",2022,9.486,10.328
"Northern, Southern and Western Europe: High income",2023,9.167,10.189
"Northern, Southern and Western Europe: High income",2024,9.177,10.193
"Northern, Southern and Western Europe: High income",2025,9.191,10.204
"Northern, Southern and Western Europe: High income",2026,9.205,10.213
"Northern, Southern and Western Europe: Upper-middle income",2005,29.663,28.892
"Northern, Southern and Western Europe: Upper-middle income",2006,29.131,27.932
"Northern, Southern and Western Europe: Upper-middle income",2007,26.829,26.107
"Northern, Southern and Western Europe: Upper-middle income",2008,26.562,23.469
"Northern, Southern and Western Europe: Upper-middle income",2009,26.883,24.033
"Northern, Southern and Western Europe: Upper-middle income",2010,25.543,25.065
"Northern, Southern and Western Europe: Upper-middle income",2011,24.893,25.606
"Northern, Southern and Western Europe: Upper-middle income",2012,24.535,25.113
"Northern, Southern and Western Europe: Upper-middle income",2013,24.397,24.438
"Northern, Southern and Western Europe: Upper-middle income",2014,25.057,25.428
"Northern, Southern and Western Europe: Upper-middle income",2015,24.683,24.999
"Northern, Southern and Western Europe: Upper-middle income",2016,23.052,23.086
"Northern, Southern and Western Europe: Upper-middle income",2017,22.657,21.865
"Northern, Southern and Western Europe: Upper-middle income",2018,21.774,21.016
"Northern, Southern and Western Europe: Upper-middle income",2019,20.086,19.788
"Northern, Southern and Western Europe: Upper-middle income",2020,20.308,20.379
"Northern, Southern and Western Europe: Upper-middle income",2021,19.62,18.993
"Northern, Southern and Western Europe: Upper-middle income",2022,17.836,17.004
"Northern, Southern and Western Europe: Upper-middle income",2023,16.815,16.698
"Northern, Southern and Western Europe: Upper-middle income",2024,16.787,16.696
"Northern, Southern and Western Europe: Upper-middle income",2025,16.757,16.688
"Northern, Southern and Western Europe: Upper-middle income",2026,16.745,16.69
Norway,2003,10.271,11.264
Norway,2004,9.56,10.2
Norway,2005,11.41,12.745
Norway,2006,5.736,5.1
Norway,2007,4.94,4.867
Norway,2008,4.48,4.445
Norway,2009,4.914,5.869
Norway,2010,5.49,6.114
Norway,2011,5.3,5.814
Norway,2012,6.376,6.099
Norway,2013,5.907,6.386
Norway,2014,6.464,6.398
Norway,2015,5.529,6.908
Norway,2016,6.164,6.691
Norway,2017,5.662,6.135
Norway,2018,4.936,6.16
Norway,2019,5.187,5.686
Norway,2020,5.142,7.105
Norway,2021,5.95,7.398
Norway,2022,5.556,6.862
Norway,2023,5.507,5.918
Occupied Palestinian Territory,2000,46.993,17.184
Occupied Palestinian Territory,2001,46.208,25.305
Occupied Palestinian Territory,2002,42.704,26.7
Occupied Palestinian Territory,2003,38.449,22.663
Occupied Palestinian Territory,2004,36.819,23.15
Occupied Palestinian Territory,2005,37.1,21.038
Occupied Palestinian Territory,2006,35.412,21.229
Occupied Palestinian Territory,2007,34.573,21.974
Occupied Palestinian Territory,2009,32.425,22.386
Occupied Palestinian Territory,2010,33.571,22.742
Occupied Palestinian Territory,2011,32.944,19.97
Occupied Palestinian Territory,2012,35.909,21.463
Occupied Palestinian Territory,2013,37.448,23.479
Occupied Palestinian Territory,2014,37.506,25.953
Occupied Palestinian Territory,2015,35.974,24.018
Occupied Palestinian Territory,2016,37.253,24.35
Occupied Palestinian Territory,2017,37.315,25.927
Occupied Palestinian Territory,2018,37.432,26.326
Occupied Palestinian Territory,2019,36.621,21.933
Occupied Palestinian Territory,2020,35.522,25.39
Occupied Palestinian Territory,2021,33.522,22.832
Occupied Palestinian Territory,2022,31.186,19.936
Pacific Islands,2005,20.024,14.952
Pacific Islands,2006,19.79,15.089
Pacific Islands,2007,19.936,14.953
Pacific Islands,2008,19.966,15.111
Pacific Islands,2009,21.108,16.669
Pacific Islands,2010,20.811,17.151
Pacific Islands,2011,20.578,16.594
Pacific Islands,2012,19.863,16.436
Pacific Islands,2013,20.381,16.523
Pacific Islands,2014,19.375,16.037
Pacific Islands,2015,19.057,15.722
Pacific Islands,2016,18.314,15.127
Pacific Islands,2017,18.138,15.169
Pacific Islands,2018,18.218,15.197
Pacific Islands,2019,17.755,14.772
Pacific Islands,2020,18.7,15.829
Pacific Islands,2021,17.519,14.958
Pacific Islands,2022,17.091,14.332
Pacific Islands,2023,17.25,14.416
Pacific Islands,2024,17.296,14.455
Pacific Islands,2025,17.334,14.489
Pacific Islands,2026,17.371,14.521
Pakistan,2005,67.685,14.541
Pakistan,2006,64.242,9.166
Pakistan,2007,62.823,8.053
Pakistan,2008,60.432,7.636
Pakistan,2009,57.499,7.269
Pakistan,2010,56.924,7.606
Pakistan,2011,56.71,8.296
Pakistan,2012,60.876,14.345
Pakistan,2013,55.518,8.089
Pakistan,2014,54.78,7.551
Pakistan,2015,53.626,7.407
Pakistan,2016,61.144,13.888
Pakistan,2018,54.943,7.545
Pakistan,2019,52.545,7.6
Pakistan,2021,56.417,13.59
Palau,2000,27.61,26.91
Palau,2014,15.003,11.131
Palau,2020,19.222,16.962
Panama,2003,31.421,15.6
Panama,2006,32.825,11.461
Panama,2007,30.103,9.632
Panama,2008,32.546,12.108
Panama,2009,29.79,10.47
Panama,2010,30.905,10.742
Panama,2011,29.925,11.917
Panama,2012,26.245,8.886
Panama,2013,25.453,8.684
Panama,2014,26.994,10.235
Panama,2015,27.153,9.959
Panama,2016,24.058,10.299
Panama,2017,23.914,10.63
Panama,2018,23.083,9.905
Panama,2019,22.792,10.952
Panama,2020,22.157,15.182
Panama,2021,22.962,15.715
Panama,2022,22.186,13.229
Panama,2023,21.442,9.169
Papua New Guinea,2010,38.886,32.267
Papua New Guinea,2022,31.166,24.385
Paraguay,2001,32.245,11.076
Paraguay,2002,37.237,12.456
Paraguay,2003,32.165,11.45
Paraguay,2004,31.561,9.381
Paraguay,2005,29.101,9.071
Paraguay,2006,29.32,9.169
Paraguay,2007,29.355,9.787
Paraguay,2008,28.024,7.24
Paraguay,2009,27.645,9.044
Paraguay,2010,28.941,10.718
Paraguay,2011,23.709,10.131
Paraguay,2012,23.906,8.395
Paraguay,2013,21.027,8.144
Paraguay,2014,24.052,9.407
Paraguay,2015,24.204,10.8
Paraguay,2016,27.496,10.011
Paraguay,2017,27.637,10.328
Peru,2000,22.56,17.236
Peru,2001,25.232,15.091
Peru,2002,18.065,9.508
Peru,2003,24.061,16.69
Peru,2004,24.016,15.442
Peru,2005,28.802,19.342
Peru,2006,24.125,13.504
Peru,2007,21.767,12.27
Peru,2008,21.333,12.06
Peru,2009,20.29,12.056
Peru,2010,18.508,11.969
Peru,2011,19.608,12.158
Peru,2012,18.877,11.733
Peru,2013,19.52,13.216
Peru,2014,20.206,13.243
Peru,2015,21.629,15.662
Peru,2016,22.429,16.085
Peru,2017,20.52,14.266
Peru,2018,21.115,14.459
Peru,2019,20.237,13.626
Peru,2020,29.44,22.052
Peru,2021,26.004,19.507
Peru,2022,25.767,19.882
Philippines,2006,31.405,18.114
Philippines,2007,31.669,18.563
Philippines,2008,31.821,17.893
Philippines,2009,31.739,18.111
Philippines,2010,32.037,18.851
Philippines,2011,31.551,17.545
Philippines,2012,32.146,17.768
Philippines,2013,31.211,17.634
Philippines,2014,30.052,16.87
Philippines,2015,28.764,17.125
Philippines,2016,29.261,15.499
Philippines,2017,28.491,15.275
Philippines,2018,25.739,14.379
Philippines,2019,24.1,13.754
Philippines,2020,24.854,17.426
Philippines,2021,20.765,14.318
Philippines,2022,15.436,10.201
Poland,2000,21.081,17.442
Poland,2001,17.433,15.986
Poland,2002,17.234,16.718
Poland,2003,16.242,16.285
Poland,2004,16.291,15.258
Poland,2005,14.774,14.302
Poland,2006,14.839,13.753
Poland,2007,13.377,10.736
Poland,2008,13.042,9.263
Poland,2009,12.805,11.396
Poland,2010,12.762,12.429
Poland,2011,13.57,12.979
Poland,2012,13.932,13.151
Poland,2013,14.284,13.896
Poland,2014,13.723,13.708
Poland,2015,11.609,12.059
Poland,2016,12.103,11.012
Poland,2017,11.793,9.438
Poland,2018,11.475,8.55
Poland,2019,10.835,8.376
Poland,2020,11.039,9.283
Poland,2021,13.387,11.555
Poland,2022,11.235,9.805
Poland,2023,10.364,10.115
Portugal,2000,10.426,6.841
Portugal,2001,10.498,7.0
Portugal,2002,11.253,8.288
Portugal,2003,11.652,8.953
Portugal,2004,10.802,9.706
Portugal,2005,12.022,10.192
Portugal,2006,11.382,9.864
Portugal,2007,12.608,9.758
Portugal,2008,11.584,8.924
Portugal,2009,11.776,10.658
Portugal,2010,12.495,10.411
Portugal,2011,12.875,12.263
Portugal,2012,13.175,14.605
Portugal,2013,13.97,14.279
Portugal,2014,12.174,12.215
Portugal,2015,12.014,10.334
Portugal,2016,10.226,10.678
Portugal,2017,9.539,9.12
Portugal,2018,8.27,8.367
Portugal,2019,8.551,7.405
Portugal,2020,8.724,9.508
Portugal,2021,7.537,8.556
Portugal,2022,7.88,7.672
Portugal,2023,8.176,8.872
Republic of Korea,2000,11.768,11.377
Republic of Korea,2001,11.213,12.34
Republic of Korea,2002,10.272,11.327
Republic of Moldova,2000,23.648,26.029
Republic of Moldova,2001,22.426,27.059
Republic of Moldova,2002,22.481,28.589
Republic of Moldova,2003,20.963,29.212
Republic of Moldova,2004,22.746,30.333
Republic of Moldova,2005,22.634,30.16
Republic of Moldova,2006,20.044,27.062
Republic of Moldova,2007,18.382,27.194
Republic of Moldova,2008,16.488,24.494
Republic of Moldova,2009,17.491,24.749
Republic of Moldova,2010,15.263,23.418
Republic of Moldova,2011,15.875,23.344
Republic of Moldova,2012,15.515,22.724
Republic of Moldova,2013,14.186,22.616
Republic of Moldova,2014,12.791,20.369
Republic of Moldova,2015,12.787,18.488
Republic of Moldova,2016,12.49,19.674
Republic of Moldova,2017,15.31,18.356
Republic of Moldova,2018,13.913,21.387
Republic of Moldova,2019,15.992,18.884
Republic of Moldova,2020,14.506,16.603
Republic of Moldova,2021,13.288,13.8
Republic of Moldova,2022,14.772,15.155
Republic of Moldova,2023,12.092,14.556
Romania,2000,18.832,16.088
Romania,2001,18.38,14.813
Romania,2002,23.687,18.832
Romania,2003,21.319,17.37
Romania,2004,21.446,21.285
Romania,2005,21.635,20.003
Romania,2006,20.442,19.361
Romania,2007,19.507,19.154
Romania,2008,19.178,17.967
Romania,2009,20.788,18.442
Romania,2010,19.186,14.176
Romania,2011,18.71,16.302
Romania,2012,18.532,15.179
Romania,2013,18.718,15.307
Romania,2014,18.794,15.34
Romania,2015,21.387,14.983
Romania,2016,20.844,14.106
Romania,2017,18.412,12.061
Romania,2018,17.842,11.35
Romania,2019,17.938,11.52
Romania,2020,18.105,11.574
Romania,2021,21.48,14.736
Romania,2022,20.922,14.294
Romania,2023,19.606,13.623
Russian Federation,2009,17.76,10.49
Russian Federation,2010,18.58,10.58
Russian Federation,2011,15.46,10.56
Russian Federation,2012,14.68,9.93
Russian Federation,2013,14.76,9.51
Russian Federation,2014,14.98,9.71
Russian Federation,2015,14.87,9.88
Russian Federation,2016,14.93,10.58
Russian Federation,2022,11.165,9.029
Russian Federation,2023,9.906,7.571
Rwanda,2014,5.983,4.296
Rwanda,2017,29.977,20.903
Rwanda,2018,30.738,21.487
Rwanda,2019,32.761,24.114
Rwanda,2020,29.504,22.685
Rwanda,2021,30.771,27.256
Rwanda,2022,29.893,27.261
Rwanda,2023,31.27,24.498
Réunion,2012,27.83,29.35
Saint Lucia,2017,32.265,36.047
Saint Lucia,2018,31.069,33.932
Saint Lucia,2019,27.69,32.638
Saint Lucia,2020,41.517,45.699
Saint Lucia,2021,39.358,42.149
Saint Lucia,2022,23.823,30.537
Saint Lucia,2023,32.777,29.715
Samoa,2012,38.661,39.429
Samoa,2017,35.574,22.383
Samoa,2022,32.725,27.611
Sao Tome and Principe,2017,49.819,47.621
Saudi Arabia,2019,23.308,8.553
Saudi Arabia,2021,23.862,14.973
Saudi Arabia,2022,23.611,13.504
Saudi Arabia,2023,21.548,13.28
Senegal,2011,42.3,15.898
Senegal,2015,42.77,28.761
Senegal,2016,39.261,18.935
Senegal,2017,43.573,26.204
Senegal,2019,44.222,21.613
Senegal,2022,41.084,20.036
Serbia,2007,18.19,19.305
Serbia,2008,21.294,19.395
Serbia,2009,21.658,21.575
Serbia,2010,19.453,22.813
Serbia,2011,19.993,23.035
Serbia,2012,21.231,22.027
Serbia,2013,19.802,19.773
Serbia,2014,20.469,21.497
Serbia,2015,20.065,20.645
Serbia,2016,18.674,17.511
Serbia,2017,17.659,17.511
Serbia,2018,17.51,16.48
Serbia,2019,16.186,15.17
Serbia,2020,15.093,17.198
Serbia,2021,16.801,16.631
Serbia,2022,13.178,13.281
Serbia,2023,12.157,12.626
Seychelles,2019,22.358,21.282
Seychelles,2020,22.152,29.821
Seychelles,2023,17.112,23.465
Sierra Leone,2003,23.184,18.868
Sierra Leone,2014,33.455,31.054
Sierra Leone,2018,34.813,31.227
Singapore,2013,4.8,2.8
Singapore,2014,4.9,2.5
Singapore,2015,4.7,2.7
Singapore,2016,5.2,2.9
Singapore,2017,5.5,3.6
Singapore,2018,5.6,3.1
Singapore,2019,5.17,3.19
Singapore,2020,5.58,3.41
Singapore,2021,7.288,7.78
Singapore,2022,5.619,7.555
Singapore,2023,5.912,7.528
Slovakia,2002,23.216,23.82
Slovakia,2003,19.984,19.951
Slovakia,2004,20.006,18.906
Slovakia,2005,18.358,15.424
Slovakia,2006,15.762,12.156
Slovakia,2007,13.318,10.02
Slovakia,2008,13.137,9.795
Slovakia,2009,13.333,12.603
Slovakia,2010,15.124,14.037
Slovakia,2011,14.462,14.165
Slovakia,2012,13.919,14.805
Slovakia,2013,13.997,14.505
Slovakia,2014,14.39,13.767
Slovakia,2015,14.383,13.582
Slovakia,2016,14.172,11.271
Slovakia,2017,14.062,10.673
Slovakia,2018,12.331,8.572
Slovakia,2019,11.802,9.221
Slovakia,2020,11.775,9.773
Slovakia,2021,11.487,10.682
Slovakia,2022,9.584,10.387
Slovakia,2023,8.044,10.24
Slovenia,2000,8.717,10.866
Slovenia,2001,10.38,9.31
Slovenia,2002,7.787,8.318
Slovenia,2003,7.461,7.076
Slovenia,2004,7.859,5.957
Slovenia,2005,9.724,8.188
Slovenia,2006,8.634,8.412
Slovenia,2007,6.583,6.8
Slovenia,2008,6.233,6.73
Slovenia,2009,6.94,7.913
Slovenia,2010,5.998,8.078
Slovenia,2011,6.298,7.768
Slovenia,2012,8.801,9.692
Slovenia,2013,8.561,9.85
Slovenia,2014,9.153,9.664
Slovenia,2015,9.05,9.95
Slovenia,2016,6.949,9.084
Slovenia,2017,6.259,6.749
Slovenia,2018,7.217,6.079
